seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2128,2128,2468,46,4,4,0,-10,0,0,0,-3,2514,2422,4,0,0,0,4382,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2128,2128,2466,-240,4,2,-2,0,0,0,0,36,2225,2706,41,32,0,0,7506,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2128,2128,2447,-332,2,0,-2,17,0,0,0,50,2115,2779,82,67,0,0,4245,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2128,2128,2313,-130,-2,-4,-2,20,0,0,0,15,2182,2444,362,322,0,0,4225,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,2128,2128,2236,-141,-2,-4,-2,24,0,0,0,16,2094,2378,500,493,0,0,4378,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,2128,2128,2166,-85,-6,-6,0,27,0,0,0,7,2080,2251,639,633,0,0,4411,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,2128,2128,2110,-193,-8,-8,0,31,0,0,0,14,1917,2303,747,748,0,0,4379,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,2128,2128,2065,-59,-12,-12,0,25,0,0,0,-31,2006,2125,836,838,0,0,4389,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,2128,2128,2045,-286,-14,-12,2,20,0,0,0,-12,1758,2332,860,896,0,0,7639,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,2128,2128,2037,-212,-14,-12,2,12,0,0,0,-30,1824,2249,875,914,0,0,4388,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,2128,2128,2001,-210,-14,-12,2,-2,0,0,0,-34,1790,2211,943,990,0,0,6296,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,2128,2128,1973,-169,-14,-10,4,-10,0,0,0,-37,1803,2142,1004,1041,0,0,4402,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,2128,2128,1968,-316,-14,-8,6,-22,0,0,0,-17,1652,2285,1009,1054,0,0,7664,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,2128,2128,1950,-52,-12,-8,4,-33,0,0,0,-50,1897,2002,1058,1079,0,0,4403,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,2128,2128,1943,-245,-12,-6,6,-43,0,0,0,-19,1697,2189,1044,1119,0,0,6302,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,2128,2128,1942,-114,-10,-6,4,-53,0,0,0,-32,1827,2056,1074,1095,0,0,4478,117,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,2128,2128,1933,-174,-8,-4,4,-57,0,0,0,-15,1758,2108,1069,1134,0,0,7811,115,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,2128,2128,1937,-103,-6,-2,4,-68,0,0,0,-20,1834,2040,1085,1104,0,0,4619,114,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,592,74,1895,1397,1572,-156,-6,0,6,-67,0,0,0,-3,1415,1729,1079,1141,0,0,6555,112,48,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,600,75,1662,1397,1328,-130,-6,0,6,-67,0,0,0,-2,1197,1459,1082,1135,0,0,6555,112,48,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,608,76,1429,1397,1084,-46,-4,0,4,-69,0,0,0,-10,1038,1131,1097,1117,0,0,4677,110,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,616,77,1397,1397,1147,44,-4,0,4,-72,0,0,0,-21,1192,1103,1097,1117,0,0,4677,110,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,624,78,1397,1397,1166,49,-4,0,4,-73,0,0,0,-21,1216,1117,1095,1106,0,0,4677,110,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,632,79,1397,1397,1168,71,-4,2,6,-75,0,0,0,-20,1239,1097,1088,1105,0,0,8402,131,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,640,80,1397,1397,1169,30,-4,2,6,-75,0,0,0,-13,1200,1138,1073,1117,0,0,8402,131,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,648,81,1397,1397,1169,-94,-4,2,6,-73,0,0,0,5,1074,1263,1073,1117,0,0,8402,131,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,656,82,1397,1397,1176,-157,-2,2,4,-71,0,0,0,16,1019,1334,1060,1100,0,0,9947,122,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,664,83,1397,1397,1187,-96,-2,2,4,-71,0,0,0,9,1091,1283,1046,1071,0,0,9947,122,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,672,84,1397,1397,1196,50,-2,2,4,-73,0,0,0,-10,1247,1146,1039,1041,0,0,8386,118,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,680,85,1397,1397,1209,74,-2,2,4,-74,0,0,0,-16,1283,1134,1021,1010,0,0,8386,118,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,688,86,1397,1397,1209,51,-2,0,2,-76,0,0,0,-15,1260,1157,1021,1010,0,0,8238,118,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
31,696,87,1397,1397,1221,-225,-2,0,2,-72,0,0,0,21,995,1446,988,995,0,0,8238,265,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
32,704,88,1397,1397,1225,-287,-2,0,2,-70,0,0,0,33,938,1513,968,997,0,0,8238,265,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
33,712,89,1397,1397,1234,-152,0,2,2,-69,0,0,0,17,1082,1387,949,979,0,0,7903,108,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
34,720,90,1397,1397,1245,-84,0,2,2,-70,0,0,0,6,1161,1329,940,946,0,0,7903,108,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
35,728,91,1397,1397,1245,11,0,0,0,-73,0,0,0,-12,1256,1234,940,946,0,0,7607,104,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
36,736,92,1397,1397,1252,188,0,0,0,-77,0,0,0,-35,1441,1063,936,920,0,0,7607,104,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
37,744,93,1397,1397,1259,284,0,0,0,-81,0,0,0,-51,1544,975,917,911,0,0,7607,104,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
38,752,94,1266,923,1066,-153,2,-2,-4,-77,0,0,0,4,913,1220,891,907,0,0,7264,98,27,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
39,760,95,1135,923,929,-190,2,-2,-4,-75,0,0,0,15,738,1119,891,907,0,0,7264,98,27,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
40,768,96,1004,873,757,-302,2,-8,-10,-72,0,0,0,26,455,1060,883,922,0,0,8278,98,23,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
41,776,97,873,873,623,-131,2,-8,-10,-74,0,0,0,0,491,754,880,912,0,0,8278,2184,23,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,66,5,41,24,84,7
42,784,98,873,873,682,-60,2,-8,-10,-76,0,0,0,-14,621,742,878,886,0,0,8278,2184,23,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,66,5,41,24,84,7
43,792,99,800,1500,358,-309,0,0,0,-79,0,0,0,-26,49,667,871,856,1,0,6562,2218,19,1,0,2,1,74,70,32,0,0,0,0,0,1,0,1,0,74,9,45,26,86,0
44,800,100,1500,1500,1631,-302,0,0,0,-81,1,0,0,-28,1329,1934,871,856,2,0,6562,2218,19,1,0,2,1,74,70,32,0,0,0,0,0,1,0,1,0,74,9,45,26,86,0
45,808,101,1500,1500,1162,-828,2,0,-2,-85,5,900,1991,-38,333,1991,847,833,3,1,5960,2218,13,1,0,3,1,86,70,32,0,0,0,0,0,1,0,1,0,86,15,51,24,84,0
46,816,102,1500,1500,1162,-828,2,0,-2,-95,15,900,1991,-73,333,1991,809,817,4,2,5960,2621,13,1,0,3,1,86,70,32,0,0,0,0,0,1,0,1,0,86,15,51,24,84,0
47,824,103,1500,1500,1162,-828,2,0,-2,-96,17,900,1991,-59,333,1991,775,802,5,3,5960,2621,13,1,0,3,1,86,70,32,0,0,0,0,0,1,0,1,0,86,15,51,24,84,0
48,832,104,1500,1500,1162,-828,0,0,0,-113,33,900,1991,-126,333,1991,735,787,6,4,5535,2715,8,1,0,3,1,96,70,32,0,0,0,0,0,1,0,1,0,96,20,56,27,87,0
49,840,105,1500,1500,1162,-828,0,0,0,-123,43,900,1991,-151,333,1991,735,787,7,5,5535,2715,8,1,0,3,1,96,70,32,0,0,0,0,0,1,0,1,0,96,20,56,27,87,0
50,848,106,1500,1500,1162,-828,-16,0,16,-144,65,900,1991,-190,333,1991,726,791,8,6,4934,2873,1,1,0,3,1,110,70,32,0,0,0,0,0,1,0,0,0,110,23,59,33,93,0
51,856,107,1500,1500,1162,-828,-16,0,16,-172,93,900,1991,-240,333,1991,696,786,9,7,4934,2873,1,1,0,3,1,110,70,32,0,0,0,0,0,1,0,0,0,110,23,59,33,93,0
52,864,108,1500,1500,1162,-828,-16,0,16,-184,105,900,1991,-241,333,1991,670,793,10,8,4934,2873,1,1,0,3,1,110,70,32,0,0,0,0,0,1,0,0,0,110,23,59,33,93,0
53,872,109,1500,1500,1162,-828,-32,0,32,-212,132,900,1991,-264,333,1991,670,793,11,9,5558,794,2,1,1,3,1,110,70,32,0,0,0,0,0,1,0,0,0,106,23,59,33,93,7
54,880,110,1500,1500,1162,-828,-32,0,32,-224,144,900,1991,-255,333,1991,639,807,12,10,5558,794,2,1,1,3,1,110,70,32,0,0,0,0,0,1,0,0,0,106,23,59,33,93,7
55,888,111,1500,1500,1162,-828,-48,0,48,-260,180,900,1991,-319,333,1991,617,818,13,11,6858,780,4,1,1,3,1,110,70,32,0,0,0,0,0,1,0,0,0,110,23,59,33,93,7
56,896,112,1500,1500,1158,-824,-48,0,48,-295,215,900,1983,-327,333,1983,590,833,14,12,6858,780,4,1,1,3,1,110,70,32,0,0,0,0,0,1,0,0,0,110,23,59,33,93,7
57,904,113,1500,1500,1156,-822,-48,0,48,-311,231,900,1979,-328,333,1979,565,829,15,13,6858,780,4,1,1,3,1,110,70,32,0,0,0,0,0,1,0,0,0,110,23,59,33,93,7
58,912,114,1500,1500,1108,-774,-64,0,64,-349,270,900,1882,-359,333,1882,565,829,16,14,5409,3790,5,0,0,3,1,110,70,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,920,115,1500,1500,1110,-776,-64,0,64,-367,288,900,1886,-358,333,1886,529,839,17,15,5409,3790,5,0,0,3,1,110,70,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
