seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2925,-190,6,8,2,9,0,0,0,41,2735,3115,10,7,0,0,3491,1185,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2856,-78,0,0,0,39,0,0,0,18,2777,2935,167,126,0,0,3731,1038,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2664,-140,0,0,0,40,0,0,0,19,2524,2804,525,535,0,0,6984,1019,119,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2528,10,-2,-4,-2,50,0,0,0,-7,2538,2518,814,790,0,0,3863,1039,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2433,-185,-6,-4,2,50,0,0,0,14,2247,2619,991,993,0,0,3767,1206,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2385,-712,-8,-8,0,71,0,0,0,56,1672,3098,1092,1084,0,0,3611,1187,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2322,-394,-10,-8,2,41,0,0,0,-17,1928,2716,1183,1245,0,0,3948,1000,118,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2278,154,-12,-8,4,21,0,0,0,-87,2433,2123,1297,1308,0,0,7187,941,118,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2258,-315,-10,-6,4,16,0,0,0,-22,1943,2574,1318,1365,0,0,3949,1010,118,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2235,-144,-10,-4,6,-3,0,0,0,-43,2091,2379,1372,1406,0,0,3791,1088,118,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
