seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2128,2128,2468,76,2,2,0,-5,0,0,0,-9,2544,2392,1,2,0,0,4235,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2128,2128,2459,-232,0,0,0,4,0,0,0,35,2227,2691,54,45,0,0,7634,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2128,2128,2385,-307,-2,-2,0,21,0,0,0,45,2077,2692,210,186,0,0,4363,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2128,2128,2294,-297,-4,-4,0,34,0,0,0,41,1996,2591,400,361,0,0,6261,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,2128,2128,2266,-135,-8,-8,0,42,0,0,0,11,2130,2401,457,416,0,0,4233,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,2128,2128,2149,-185,-10,-10,0,39,0,0,0,-6,1963,2334,680,661,0,0,4250,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,2128,2128,2081,-50,-10,-10,0,24,0,0,0,-36,2031,2132,786,824,0,0,4373,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,2128,2128,2058,-318,-12,-10,2,23,0,0,0,1,1739,2376,839,865,0,0,4375,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,2128,2128,2017,-115,-12,-10,2,14,0,0,0,-34,1901,2133,918,949,0,0,4250,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,2128,2128,1997,-103,-12,-8,4,0,0,0,0,-37,1893,2100,956,993,0,0,4254,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,2128,2128,1976,-235,-12,-8,4,-4,0,0,0,-16,1740,2212,987,1045,0,0,4379,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,2128,2128,1972,-49,-10,-6,4,-20,0,0,0,-41,1922,2021,1010,1039,0,0,4395,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,2128,2128,1953,-71,-10,-4,6,-25,0,0,0,-30,1882,2024,1038,1085,0,0,7652,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,2128,2128,1944,-201,-8,-4,4,-35,0,0,0,-11,1742,2146,1046,1114,0,0,4281,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,2128,2128,1940,105,-6,-2,4,-46,0,0,0,-47,2046,1834,1088,1087,0,0,6344,117,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,2128,2128,1936,-54,-2,0,2,-50,0,0,0,-7,1882,1991,1063,1127,0,0,4390,116,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,2128,2128,1931,45,-2,2,4,-52,0,0,0,-11,1976,1886,1104,1106,0,0,7827,115,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,1895,1397,1571,-81,-2,2,4,-49,0,0,0,9,1489,1652,1100,1126,0,0,4669,112,48,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
18,584,73,1662,1397,1324,-74,-2,2,4,-49,0,0,0,8,1249,1399,1118,1115,0,0,4669,112,48,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,592,74,1429,1397,1076,9,-2,2,4,-49,0,0,0,0,1085,1066,1133,1116,0,0,4669,112,48,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,600,75,1397,1397,1139,50,0,2,2,-51,0,0,0,-10,1189,1088,1133,1116,0,0,7464,129,47,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,608,76,1397,1397,1153,48,0,2,2,-52,0,0,0,-11,1202,1104,1125,1128,0,0,7464,129,47,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,616,77,1397,1397,1152,88,0,4,4,-54,0,0,0,-15,1240,1063,1116,1142,0,0,8376,126,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
