seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
25,640,80,1397,1397,1169,-57,0,4,4,-54,0,0,0,3,1112,1226,1094,1094,0,0,8414,125,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,648,81,1397,1397,1175,-87,0,4,4,-53,0,0,0,8,1087,1263,1076,1089,0,0,8413,123,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,656,82,1397,1397,1175,-131,0,4,4,-51,0,0,0,14,1044,1307,1076,1089,0,0,8413,123,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,664,83,1397,1397,1179,-92,0,4,4,-51,0,0,0,10,1087,1272,1062,1087,0,0,8413,123,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,672,84,1397,1397,1190,-42,0,4,4,-51,0,0,0,2,1148,1233,1044,1060,0,0,8419,123,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,680,85,1397,1397,1208,62,0,4,4,-53,0,0,0,-12,1270,1146,1010,1024,0,0,8419,123,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
31,688,86,1397,1397,1219,119,0,4,4,-55,0,0,0,-21,1339,1100,993,995,0,0,8419,123,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
32,696,87,1397,1397,1219,-44,0,2,2,-54,0,0,0,-2,1175,1264,993,995,0,0,9765,113,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
33,704,88,1397,1397,1227,-78,0,2,2,-53,0,0,0,3,1149,1305,975,982,0,0,9765,113,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
34,712,89,1397,1397,1233,-185,2,4,2,-50,0,0,0,19,1047,1418,957,978,0,0,8041,109,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
35,720,90,1397,1397,1241,-112,2,4,2,-49,0,0,0,11,1128,1354,939,963,0,0,8041,109,34,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
36,728,91,1397,1397,1241,-133,2,2,0,-49,0,0,0,11,1107,1375,939,963,0,0,7485,103,30,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
37,736,92,1397,1397,1248,15,2,2,0,-51,0,0,0,-6,1264,1232,935,938,0,0,7485,103,30,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
38,744,93,1397,1397,1260,-49,2,2,0,-51,0,0,0,-2,1211,1309,915,910,0,0,7485,103,30,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
39,768,96,1427,1023,925,-237,4,-12,-16,-49,0,0,0,6,688,1163,888,894,0,0,3816,2073,22,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,68,6,42,23,83,7
40,776,97,1296,1023,914,-211,4,-12,-16,-50,0,0,0,0,703,1126,871,880,0,0,3816,2073,22,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,68,6,42,23,83,7
41,784,98,1165,1023,799,-216,4,-12,-16,-50,0,0,0,-1,582,1016,863,882,0,0,3816,2073,22,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,68,6,42,23,83,7
42,792,99,800,1352,287,-220,4,0,-4,-53,0,0,0,-19,66,508,864,877,1,0,6356,2315,17,1,0,1,1,78,70,82,0,0,0,0,0,1,0,1,0,78,11,47,23,83,0
43,800,100,1500,1500,1655,-82,4,0,-4,-57,4,0,0,-35,1572,1738,858,867,2,0,6356,2315,17,1,0,2,1,78,70,82,0,0,0,0,0,1,0,1,0,78,11,47,23,83,0
