seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
25,208,26,1505,1505,1628,-85,-16,-18,-2,72,0,0,0,4,1542,1713,397,411,0,0,8133,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,216,27,1505,1505,1616,-90,-16,-18,-2,73,0,0,0,5,1525,1707,422,433,0,0,9436,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,224,28,1505,1505,1616,-97,-16,-18,-2,73,0,0,0,8,1519,1713,422,433,0,0,9436,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,232,29,1505,1505,1606,-159,-16,-18,-2,77,0,0,0,25,1446,1765,440,457,0,0,9436,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,240,30,1505,1505,1595,-169,-14,-18,-4,80,0,0,0,31,1426,1765,464,474,0,0,8086,111,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,248,31,1505,1505,1586,-128,-14,-18,-4,81,0,0,0,21,1457,1714,484,493,0,0,8086,111,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
31,256,32,1505,1505,1586,-109,-14,-18,-4,82,0,0,0,14,1476,1695,484,493,0,0,9438,112,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
32,264,33,1505,1505,1577,-104,-14,-18,-4,82,0,0,0,11,1472,1681,504,509,0,0,9438,112,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
33,272,34,1505,1505,1567,-92,-14,-18,-4,83,0,0,0,7,1475,1659,518,533,0,0,9438,112,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
34,280,35,1505,1505,1559,-62,-14,-18,-4,82,0,0,0,-1,1497,1621,531,551,0,0,8106,112,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
35,288,36,1505,1505,1550,-95,-14,-18,-4,83,0,0,0,6,1454,1646,548,572,0,0,8106,112,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
36,296,37,1505,1505,1550,-89,-14,-18,-4,84,0,0,0,6,1460,1639,548,572,0,0,9423,112,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
37,304,38,1505,1505,1541,-79,-14,-18,-4,84,0,0,0,3,1461,1621,570,585,0,0,9423,112,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
38,312,39,1505,1505,1534,-106,-14,-18,-4,86,0,0,0,10,1428,1640,592,592,0,0,9423,112,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
39,320,40,1505,1505,1528,-104,-14,-16,-2,87,0,0,0,13,1423,1632,604,605,0,0,8067,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
40,328,41,1505,1505,1521,-82,-14,-16,-2,87,0,0,0,8,1438,1603,617,620,0,0,8067,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
41,336,42,1505,1505,1521,-58,-14,-16,-2,87,0,0,0,0,1462,1579,617,620,0,0,9426,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
42,344,43,1505,1505,1513,-65,-14,-16,-2,87,0,0,0,1,1447,1579,630,636,0,0,9426,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
43,352,44,1505,1505,1508,-138,-14,-16,-2,90,0,0,0,22,1370,1646,637,651,0,0,9426,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
44,360,45,1505,1505,1505,-39,-12,-16,-4,89,0,0,0,-2,1466,1544,639,661,0,0,8106,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5
45,368,46,1505,1505,1505,-37,-12,-16,-4,88,0,0,0,-7,1468,1542,639,661,0,0,8106,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5
46,376,47,1505,1505,1503,-11,-12,-14,-2,85,0,0,0,-14,1492,1514,642,664,0,0,9418,109,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
47,384,48,1505,1505,1501,-24,-12,-14,-2,85,0,0,0,-11,1477,1525,641,675,0,0,9418,109,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
48,392,49,1505,1505,1496,-41,-12,-14,-2,85,0,0,0,-5,1454,1538,653,681,0,0,9418,109,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
49,400,50,1505,1505,1493,-90,-10,-12,-2,87,0,0,0,11,1402,1583,663,686,0,0,8066,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
50,408,51,1505,1505,1493,-84,-10,-12,-2,88,0,0,0,13,1408,1577,663,686,0,0,8066,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
