seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2927,-366,2,0,-2,12,0,0,0,51,2560,3294,6,3,0,0,3711,917,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2800,-15,-2,-4,-2,30,0,0,0,1,2784,2815,279,238,0,0,6877,668,118,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2667,-110,-2,-4,-2,21,0,0,0,8,2557,2778,518,529,0,0,3523,1206,117,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2517,100,-10,-10,0,31,0,0,0,-41,2618,2416,835,813,0,0,4110,1061,117,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2428,-331,-10,-8,2,18,0,0,0,-12,2097,2760,973,1030,0,0,3836,1081,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2358,354,-12,-10,2,-2,0,0,0,-115,2712,2004,1132,1153,0,0,3703,917,117,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2319,-483,-10,-8,2,-10,0,0,0,-2,1836,2802,1186,1256,0,0,7105,984,117,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2283,-201,-8,-4,4,-43,0,0,0,-33,2081,2484,1249,1337,0,0,3653,1198,117,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2250,-246,-6,-2,4,-43,0,0,0,-13,2004,2496,1337,1380,0,0,3913,984,117,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2236,-40,-4,0,4,-63,0,0,0,-30,2196,2276,1366,1408,0,0,3809,925,117,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,0,1097,-769,-2,4,6,-61,0,900,1866,-14,328,1866,1411,1415,1,1,3589,827,117,40,1,0,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,66,0
11,536,67,2552,0,1097,-769,-2,4,6,-63,2,900,1866,-22,328,1866,1426,1419,2,2,3589,827,117,40,1,0,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66,0
12,544,68,2552,0,1097,-769,-2,4,6,-65,4,900,1866,-28,328,1866,1410,1442,3,3,3589,827,117,40,1,0,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66,0
13,552,69,2552,0,1097,-769,0,-8,-8,-80,18,900,1866,-97,328,1866,1402,1452,4,4,8225,827,117,37,1,0,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66,0
14,560,70,2552,0,1097,-769,0,-8,-8,-92,31,900,1866,-113,328,1866,1402,1452,5,5,8225,933,117,37,1,1,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,40,66,0
15,568,71,2552,0,1097,-769,0,-8,-8,-103,42,900,1866,-149,328,1866,1356,1439,6,6,8225,933,117,37,1,1,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,40,66,0
16,576,72,2552,0,1097,-769,4,-14,-18,-124,63,900,1866,-187,328,1866,1309,1424,7,7,9314,730,117,34,1,1,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,40,66,0
17,584,73,2552,0,1097,-769,4,-14,-18,-136,75,900,1866,-204,328,1866,1233,1426,8,8,9314,730,117,34,1,1,3,1,40,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,40,66,0
