seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2925,-199,2,2,0,2,0,0,0,28,2726,3125,8,7,0,0,4155,1076,119,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2825,-175,-2,-2,0,25,0,0,0,24,2650,3001,232,183,0,0,3657,843,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2655,18,-4,-6,-2,25,0,0,0,-11,2674,2637,543,552,0,0,6957,1032,119,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2522,-179,-6,-6,0,24,0,0,0,0,2342,2701,806,824,0,0,3563,1172,119,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2419,-214,-12,-10,2,18,0,0,0,-35,2204,2633,1016,1026,0,0,3851,1039,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2347,-150,-10,-8,2,-3,0,0,0,-47,2196,2498,1136,1192,0,0,3838,1039,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2324,35,-8,-4,4,-26,0,0,0,-61,2359,2289,1178,1242,0,0,3703,963,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2271,-147,-6,-2,4,-42,0,0,0,-24,2124,2418,1287,1345,0,0,7165,1003,118,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2249,-12,-4,0,4,-54,0,0,0,-20,2237,2261,1340,1381,0,0,3742,1146,118,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,65495,3
33802,118784,14848,7937,17674,14853,-15355,-15104,3072,3092,259,24064,30209,1025,769,28190,0,0,0,0,1024,28168,11288,21575,0,72,0,44,0,0,23,0,84,9,248,0,0,5,191,251,134,255,240,0,0,0,16,0,0,65496,3
