seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2925,-312,0,0,0,40,0,0,0,42,2613,3238,11,5,0,0,3832,1038,120,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2795,-133,-6,-6,0,57,0,0,0,5,2662,2928,299,239,0,0,4111,972,120,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2669,-40,-6,-6,0,39,0,0,0,-26,2629,2709,512,528,0,0,6983,1019,120,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2524,-104,-8,-8,0,46,0,0,0,-29,2420,2628,820,800,0,0,3697,1166,120,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2425,-432,-10,-10,0,35,0,0,0,-5,1992,2857,996,1021,0,0,4296,959,119,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2375,-602,-10,-6,4,18,0,0,0,10,1773,2977,1067,1148,0,0,3788,1039,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2323,-242,-8,-4,4,-10,0,0,0,-29,2081,2565,1172,1253,0,0,3734,935,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2290,215,-6,-2,4,-37,0,0,0,-82,2505,2075,1256,1302,0,0,7149,981,119,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2276,11,-2,2,4,-39,0,0,0,-11,2287,2264,1293,1321,0,0,3742,1146,119,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2271,-220,0,4,4,-34,0,0,0,23,2051,2491,1300,1332,0,0,3822,941,119,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,520,65,1018,1650,13,-13,2,6,4,-37,0,0,0,23,0,27,1311,1341,0,0,3719,882,119,43,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,65,0
11,528,66,1018,1650,1126,-792,2,6,4,-31,0,900,1919,42,333,1919,1306,1338,1,1,3719,882,119,43,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,56,65,0
12,536,67,1018,1650,1126,-792,2,6,4,-31,0,900,1919,28,333,1919,1328,1325,2,2,3719,882,119,43,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
13,544,68,1018,1650,1126,-804,4,6,2,-36,0,900,1930,-25,322,1930,1331,1316,3,3,8525,858,119,41,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
14,552,69,1018,1650,1126,-804,4,6,2,-43,5,900,1930,-62,322,1930,1331,1316,4,4,8525,858,119,41,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,0,56,65,0
15,560,70,1018,1650,1126,-804,4,8,4,-59,22,900,1930,-118,322,1930,1325,1323,5,5,8497,858,119,39,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
16,568,71,1018,1650,1126,-804,4,8,4,-76,39,900,1930,-150,322,1930,1275,1282,6,6,8497,964,119,39,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,56,65,0
17,576,72,1018,1650,1126,-804,4,8,4,-86,49,900,1930,-172,322,1930,1223,1272,7,7,8497,964,119,39,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
18,584,73,1018,1650,1126,-804,12,14,2,-109,72,900,1930,-201,322,1930,1223,1272,8,8,8239,759,119,36,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,56,65,0
19,592,74,1018,1650,1126,-804,12,14,2,-122,85,900,1930,-225,322,1930,1164,1259,9,9,8239,759,119,36,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,56,65,0
20,600,75,1018,1650,1126,-804,18,8,-10,-148,110,900,1930,-238,322,1930,1091,1250,10,10,8415,759,119,37,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,56,65,0
21,608,76,1018,1650,1126,-804,18,8,-10,-175,138,900,1930,-259,322,1930,1030,1250,11,11,8415,925,119,37,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,56,65,0
22,616,77,1018,1650,1126,-804,18,8,-10,-191,153,900,1930,-278,322,1930,1030,1250,12,12,8415,925,119,37,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
23,624,78,1018,1650,1126,-804,26,-8,-34,-223,185,900,1930,-305,322,1930,1030,1250,13,13,9699,780,119,37,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
24,632,79,1018,1650,1126,-804,26,-8,-34,-239,202,900,1930,-314,322,1930,1030,1250,14,14,9699,780,119,37,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
25,640,80,1018,1650,1126,-804,32,-22,-54,-270,232,900,1930,-308,322,1930,898,1171,15,15,8382,780,119,38,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
