seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-100,4,4,0,1,0,0,0,17,2133,2335,0,0,0,0,9926,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2213,-38,2,4,2,8,0,0,0,12,2174,2252,48,36,0,0,8560,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2159,-105,2,2,0,12,0,0,0,16,2053,2265,153,147,0,0,8561,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2096,-85,2,2,0,18,0,0,0,15,2011,2181,276,276,0,0,8578,128,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,2046,44,0,0,0,14,0,0,0,-7,2091,2001,385,367,0,0,9930,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1994,-79,0,0,0,18,0,0,0,12,1915,2074,481,478,0,0,9941,128,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1967,-36,0,0,0,20,0,0,0,5,1931,2003,537,532,0,0,8565,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1939,-31,-2,-2,0,22,0,0,0,3,1907,1970,587,595,0,0,8566,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1917,0,-2,-2,0,22,0,0,0,-1,1917,1917,637,630,0,0,8574,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1897,-18,-4,-2,2,27,0,0,0,4,1878,1916,674,673,0,0,9928,127,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
