seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2925,-310,0,0,0,20,0,0,0,42,2615,3236,9,7,0,0,3548,1045,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2790,0,-4,-4,0,33,0,0,0,-6,2789,2791,294,262,0,0,3580,1153,117,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2671,89,-4,-4,0,16,0,0,0,-24,2761,2581,504,528,0,0,6849,1027,117,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2528,-41,-6,-6,0,24,0,0,0,-18,2487,2570,809,795,0,0,5587,1001,116,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2428,444,-6,-4,2,-11,0,0,0,-91,2873,1983,978,1028,0,0,3807,1026,116,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2370,-836,-2,2,4,4,0,0,0,110,1534,3207,1065,1170,0,0,3619,1056,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2315,554,-4,-2,2,-28,0,0,0,-95,2869,1761,1218,1238,0,0,3713,1132,116,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2290,-169,-4,-2,2,-1,0,0,0,15,2121,2460,1289,1267,0,0,7120,951,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2269,-299,-4,-2,2,-10,0,0,0,22,1970,2569,1307,1333,0,0,5717,962,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2256,-319,-4,-2,2,-10,0,0,0,25,1936,2575,1328,1365,0,0,3910,931,116,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,2552,2239,-27,-4,-2,2,-22,0,0,0,-15,2212,2267,1373,1386,0,0,3637,893,116,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11,568,71,2217,1520,1719,76,-4,0,4,-19,0,0,0,-20,1795,1643,1399,1390,0,0,3566,779,116,39,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,1
12,576,72,1882,1520,1370,270,-4,0,4,-26,0,0,0,-50,1640,1099,1395,1384,0,0,3566,779,116,39,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,2
13,584,73,1547,1520,1019,259,-4,0,4,-29,0,0,0,-52,1278,759,1382,1393,0,0,3566,779,116,39,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,3
14,592,74,1520,1520,1139,29,-2,0,2,-29,0,0,0,-19,1168,1109,1382,1393,0,0,5886,714,116,35,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,4
15,600,75,1520,1520,1145,-249,-2,0,2,-24,0,0,0,23,896,1394,1375,1428,0,0,5886,714,116,35,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,5
16,608,76,1520,1520,1146,-226,-2,0,2,-22,0,0,0,25,920,1372,1370,1428,0,0,5886,714,116,35,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,6
17,616,77,455,455,0,0,-4,-16,-12,-20,0,0,0,22,0,0,1369,1394,1,0,9046,626,116,31,1,0,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
18,624,78,455,455,0,0,-4,-16,-12,-20,0,0,0,13,0,0,1369,1394,2,0,9046,626,116,31,1,0,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
19,632,79,455,455,0,0,-4,-16,-12,-23,2,0,0,-11,0,0,1347,1352,3,0,6999,626,116,31,1,0,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
20,640,80,1450,1450,1177,-1118,-4,-8,-4,-28,8,0,0,-35,58,2296,1335,1333,4,0,6999,2607,116,23,4,0,2,1,66,38,18,0,0,0,0,0,1,0,4,0,66,5,41,26,86,0,0,0,0,6
21,648,81,1450,1450,951,-903,-4,-8,-4,-29,9,0,0,-30,47,1854,1311,1331,5,0,6999,2607,116,23,4,0,2,1,66,38,18,0,0,0,0,0,1,0,4,0,66,5,41,26,86,0,0,0,0,6
22,656,82,1450,1450,1155,-824,-4,0,4,-38,0,850,1980,-69,331,1980,1311,1331,6,1,6492,1867,116,17,4,0,3,1,78,38,18,0,0,0,0,0,1,0,4,0,78,5,41,26,86,0,5,78,82,6
23,664,83,1450,1450,1155,-824,-4,0,4,-46,8,850,1980,-105,331,1980,1311,1331,7,2,6492,1867,116,17,4,0,3,1,78,38,18,0,0,0,0,0,1,0,4,0,78,5,41,26,86,0,0,78,82,6
24,672,84,1450,1450,1155,-824,-4,0,4,-65,27,850,1980,-157,331,1980,1311,1331,8,3,5714,2173,116,9,4,0,3,1,94,38,18,0,0,0,0,0,1,0,4,0,94,5,41,26,86,0,2,78,82,6
25,680,85,1450,1450,1155,-824,-4,0,4,-91,53,850,1980,-212,331,1980,1085,1111,9,4,5714,2173,116,9,4,0,3,1,94,38,18,0,0,0,0,0,1,0,4,0,94,5,41,26,86,0,0,78,82,6
26,688,86,1450,1450,1155,-824,-4,0,4,-105,66,850,1980,-234,331,1980,1003,1140,10,5,5714,2173,116,9,4,0,3,1,94,38,18,0,0,0,0,0,1,0,4,0,94,5,41,26,86,0,0,78,82,6
27,696,87,1450,1450,1155,-824,-20,0,20,-134,95,850,1980,-265,331,1980,915,1167,11,6,5042,2235,116,1,4,0,3,1,110,38,18,0,0,0,0,0,1,0,4,0,110,5,41,26,86,0,0,78,82,6
28,704,88,1450,1450,1155,-824,-20,0,20,-149,111,850,1980,-283,331,1980,915,1167,12,7,5042,2235,116,1,4,0,3,1,110,38,18,0,0,0,0,0,1,0,4,0,110,5,41,26,86,0,0,78,82,6
29,712,89,1450,1450,1155,-824,-36,0,36,-179,141,850,1980,-290,331,1980,898,1168,13,8,5330,127,116,3,4,1,3,1,110,38,18,0,0,0,0,0,1,0,4,0,110,5,41,26,86,2,0,78,82,6
30,720,90,1450,1450,1155,-824,-36,0,36,-211,173,850,1980,-308,331,1980,875,1169,14,9,5330,127,116,3,4,1,3,1,110,38,18,0,0,0,0,0,1,0,4,0,110,5,41,26,86,2,0,78,82,6
